Car ID,Title,Price,Category,Brand,Model,Year,Tax Type,Condition,Body Type,Fuel,Transmission,Color,District,City
11636183,Chevrolet Colorado 2019 ឡានមូលស្អាត គីឡូតិច ម្ចាស់ជិះផ្ទាល់,27500,Cars for Sale,Chevrolet,Colorado,2019,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Tuol Kouk
11657979,លក់ CHEVROLET Colorado 2017 ឡានស្អាតអត់បុកអត់ប៉ះ,23800,Cars for Sale,Chevrolet,Colorado,2017,Plate Number,Used,Pickup,Diesel,Auto,Gray,Phnom Penh,Mean Chey
11631162,Chevrolet Camaro RS 2017 Full Option,31000,Cars for Sale,Chevrolet,Camaro,2017,Plate Number,Used,Sports,Petrol,Auto,White,Kandal,Kien Svay
11518820,Chevrolet 2012,7900,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,SUV,Petrol,Manual,White,Phnom Penh,Saensokh
11628202,Chevrolet Malibu 2018 full options,25000,Cars for Sale,Chevrolet,Malibu,2018,Plate Number,Used,NaN,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11526071,Chevrolet,28500,Cars for Sale,Chevrolet,Camaro,2017,Plate Number,Used,NaN,Petrol,Auto,Yellow,Phnom Penh,Tuol Kouk
11264127,Chevrolet trailblazer LTZ,28500,Cars for Sale,Chevrolet,Trailblazer,2017,Plate Number,Used,SUV,Diesel,Auto,White,Phnom Penh,Ruessei Kaev
11068610,Chevrolet Equinox,42999,Cars for Sale,Chevrolet,Equinox,2023,Tax Paper,New,SUV,Petrol,Auto,Black,Phnom Penh,Saensokh
11656786,កូនឡានលក់,2500,Cars for Sale,Chevrolet,Sonic,2015,Plate Number,Used,NaN,NaN,Auto,Orange,Siem Reap,Krong Siem Reab
11375143,Chair rolate 2012 សីុន ម៉ាជំុ លក់,7821,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,Other,Petrol,Auto,White,Phnom Penh,Saensokh
11625210,Chevrolet Colorado 2020,26800,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Dangkao
11661543,លក់បន្ទាន់,29500,Cars for Sale,Chevrolet,Camaro,2016,Plate Number,Used,Sports,Petrol,Auto,Gold,Phnom Penh,Chbar Ampov
11669096,លក់,28500,Cars for Sale,Chevrolet,Avalanche 1500,2016,Plate Number,New,NaN,Petrol,Auto,Gray,Siem Reap,Krong Siem Reab
11665932,មហាសែនថ្មី CHEVROLET MALIBU 2019 premier,25500,Cars for Sale,Chevrolet,Malibu,2019,Plate Number,Used,Sedan,Petrol,Auto,Black,Phnom Penh,Mean Chey
11173962,Chevrolet,3500,Cars for Sale,Chevrolet,Spark,2011,Plate Number,Used,Sedan,Petrol,Manual,Silver,Oddar Meanchey,Krong Samraong
11649754,Chevrolet Trailblazer 2022 Full Premium (2មុឺនគីឡូ),31000,Cars for Sale,Chevrolet,Trailblazer,2022,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11615246,ឡានលក់ម៉ាក Chevrolet spark 2012 ពណ៌ទឹកប្រាក់ អាចចរចារបាន,5200,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,Hatchback,Petrol,Auto,Silver,Siem Reap,Krong Siem Reab
11650976,ឡាននៅថ្មី,23700,Cars for Sale,Chevrolet,Tracker,2023,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11606553,618-ម្ចាស់ជិះតិច android 📸 2012 Full100% 015 992177-095 992177,7777,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11640565,2017 Chevrolet Trailblazer full option,28500,Cars for Sale,Chevrolet,Trailblazer,2017,Plate Number,Used,SUV,Diesel,Auto,Black,Phnom Penh,Tuol Kouk
11460146,Chevrolet Spark 2012 Full Option Colour White,7500,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,Sedan,Petrol,Auto,White,Phnom Penh,Saensokh
11034444,Car for sales Chevrolet Captiva 2010 ( ម៉ាស៊ុត,8700,Cars for Sale,Chevrolet,Captiva,2010,Plate Number,Used,SUV,Diesel,Auto,Black,Siem Reap,Krong Siem Reab
11571395,Trailblazer 2024,38901,Cars for Sale,Chevrolet,Trailblazer,2024,Tax Paper,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11537558,Toyota alphard 2015 executives luange សាងបានតម្លៃល្អ🌸,57500,Cars for Sale,Toyota,Alphard,2015,Tax Paper,Used,Other,Petrol,Auto,White,Phnom Penh,Saensokh
11134201,Camro 2016 RS មានភ្លើងដៃទ្វា កុងទរ័ 30000ម៉ៃជាង,39500,Cars for Sale,Chevrolet,Camaro,2016,Tax Paper,Used,Sports,NaN,Auto,Black,Phnom Penh,Saensokh
11594480,លក់ដូរសេរី Chevrolet Colorado 2020 ឡានថ្មី ទើបបកស្កុតចេញ,27300,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,New,Pickup,Diesel,Auto,White,Phnom Penh,Saensokh
11530028,Chevrolet Traiblazer 2017 for sale,26500,Cars for Sale,Chevrolet,Trailblazer,2017,Plate Number,Used,SUV,Diesel,Auto,Silver,Phnom Penh,Saensokh
11491029,ម្ចាស់ទិញខ្លាញ់គោ2012 Chevrolet Android,7888,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11664406,Chevrolet Colorado2013,16800,Cars for Sale,Chevrolet,Colorado,2013,Plate Number,Used,Pickup,Diesel,Auto,White,Siem Reap,Prasat Bakong
11133612,Chevrolet Camaro 2017 RS 50th Anniversary Full Option,31000,Cars for Sale,Chevrolet,Camaro,2017,Plate Number,Used,Sports,Petrol,Auto,Yellow,Phnom Penh,Chrouy Changva
11583289,Chevrolet Avalanche 2007 សាំង,11000,Cars for Sale,Chevrolet,Avalanche,2007,Plate Number,Used,Pickup,Petrol,Auto,Black,Phnom Penh,Tuol Kouk
11469781,Captiva 2013 full,12500,Cars for Sale,Chevrolet,Captiva,2013,Plate Number,Used,SUV,Diesel,Auto,Gold,Phnom Penh,Tuol Kouk
11662580,Chevrolet Tracker,26500,Cars for Sale,Chevrolet,Tracker,2024,Tax Paper,New,SUV,Petrol,Auto,Silver,Phnom Penh,Saensokh
11514953,Captiva Premier 2025,39999,Cars for Sale,Chevrolet,Captiva,2025,Tax Paper,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11668436,Model  ៖​ Chevrolet camaro up ZL1 ឡើងបាន free គ្រឿងលេងជូនម៉ាអេម 👌👌👌,28500,Cars for Sale,Chevrolet,Camaro,2016,Plate Number,Used,Sports,Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11648880,Chevrolet Colorado,25000,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,Used,NaN,Diesel,Auto,White,Phnom Penh,Saensokh
11665017,Chevrolet Trailblazer Premier 2022,31000,Cars for Sale,Chevrolet,Trailblazer,2022,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11481245,CAMARO,26500,Cars for Sale,Chevrolet,Camaro,2017,Plate Number,Used,Sports,Petrol,Auto,White,Banteay Meanchey,Krong Paoy Paet
11666277,Cmaro2018 នៅថ្មី ឡានខ្លាញ់គោ,26000,Cars for Sale,Chevrolet,Camaro,2018,Plate Number,Used,Sedan,Petrol,Auto,Blue,Phnom Penh,Por Senchey
11638712,ឡានលក់ chevrolet2011,5500,Cars for Sale,Chevrolet,Spark,2010,Plate Number,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11097639,ម្ចាស់ដើមទិញខ្លាញ់គោ Chevrolet spark LT 015ឡានស្អាត គ្រឿងក្នុងថ្មី ម៉ាសុីនស្អាត សំបកនៅថ្មី,8950,Cars for Sale,Chevrolet,Spark,2015,Plate Number,Used,NaN,Petrol,Auto,Red,Phnom Penh,Saensokh
11654913,CHEVROLET CAMARO LT 2020 Full Option Convertible Body,38000,Cars for Sale,Chevrolet,Camaro,2020,Plate Number,Used,Convertible,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11632124,Chevrolet Trailblazer 2014 Diesel 2.8 Urgent Sale!!!,18500,Cars for Sale,Chevrolet,Trailblazer,2014,Plate Number,Used,SUV,Diesel,Auto,Black,Phnom Penh,Prampir Meakkakra
11659440,👉#Chevrolet_Trax_021 ម្ចាស់ដើមខ្លាញ់គោ ហ្សុីនម៉ាជុំ,22200,Cars for Sale,Chevrolet,Trax,2021,Plate Number,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11641212,Chevrolet Trax 2020011298078,20000,Cars for Sale,Chevrolet,Trax,2016,Plate Number,Used,SUV,Petrol,NaN,White,Phnom Penh,Saensokh
11093403,CHEVROLET SPARK 2010,6500,Cars for Sale,Chevrolet,Spark,2010,Plate Number,Used,Hatchback,Petrol,Auto,White,Phnom Penh,Saensokh
11373535,Rc200t 2016 f-sportសុីន ព៌ណសុីន ម្ចាស់ដើម,32500,Cars for Sale,Lexus,RC,2016,Plate Number,Used,Sports,Petrol,Auto,Orange,Phnom Penh,Ruessei Kaev
11576098,Chevrolet Captiva,40000,Cars for Sale,Chevrolet,Captiva,2025,Tax Paper,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11074506,CHEVROLET CAMARO 2018 តម្លៃធូៗ,29800,Cars for Sale,Chevrolet,Camaro,2013,Plate Number,Used,Sports,Petrol,Auto,Blue,Phnom Penh,Tuol Kouk
11201160,Chevrolet Camaro 2016,27900,Cars for Sale,Chevrolet,Camaro,2016,Plate Number,Used,NaN,Petrol,Auto,White,Phnom Penh,Doun Penh
11660729,for sell CHEVROLET COLORADO 2017 ឡានស្អាតអត់បុកអត់ប៉ះ,23800,Cars for Sale,Chevrolet,Colorado,2017,Plate Number,Used,Pickup,Diesel,Auto,Gray,Phnom Penh,Mean Chey
11457974,ឡាន Chevrolet Malibu LTZ 2014 (Full Option),20611,Cars for Sale,Chevrolet,Malibu,2014,Plate Number,Used,Sedan,Petrol,Auto,White,Phnom Penh,Por Senchey
11602697,Chevrolet Trax 2017,16500,Cars for Sale,Chevrolet,Trax,2017,Plate Number,Used,SUV,Petrol,Auto,Gray,Phnom Penh,Saensokh
11587324,chevrolet spark 2015,8000,Cars for Sale,Chevrolet,Spark,2015,Plate Number,Used,Hatchback,Petrol,Auto,White,Kandal,Krong Ta Khmau
11565897,ឡានអ្នកប្រើ លក់ដូរសេរី Chevrolet Colorado 2020 ទើបបកស្កុតចេញ,26900,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Saensokh
11600605,Spark LS 2011,6900,Cars for Sale,Chevrolet,Spark,2011,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11502660,Chevrolet Colorado 016,20500,Cars for Sale,Chevrolet,Colorado,2016,Plate Number,Used,Other,NaN,NaN,White,Phnom Penh,Ruessei Kaev
11336854,Chevrolet Avalanche 2007,9500,Cars for Sale,Chevrolet,Avalanche,2007,Plate Number,Used,Pickup,Petrol,Auto,Black,Phnom Penh,Ruessei Kaev
11418789,Chevrolet,15900,Cars for Sale,Chevrolet,Captiva,2016,Plate Number,Used,SUV,Diesel,Auto,White,Phnom Penh,Por Senchey
11558840,ទេីបកាត់បាន 2021 Escalade ESV 600 Sport 36speakersទឹកថ្នាំ​សុីន១🩵,182500,Cars for Sale,Chevrolet,Caprice Classic,2022,Plate Number,Used,NaN,NaN,NaN,Black,Phnom Penh,Prampir Meakkakra
11521994,Chevrolet Colorado 2020,26000,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Mean Chey
11483645,Chevrolet,7500,Cars for Sale,Chevrolet,Other,2009,Plate Number,Used,NaN,Petrol,Auto,Black,Banteay Meanchey,Krong Paoy Paet
11605528,Chevrolet Camaro 2016 top option up to ZL1,28660,Cars for Sale,Chevrolet,Camaro,2016,Plate Number,Used,Hatchback,Petrol,Auto,Gray,Phnom Penh,Saensokh
11190256,Camaro 2016 full option,27500,Cars for Sale,Chevrolet,Camaro,2016,Plate Number,Used,Sports,Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11625036,CHEVROLET CAMARO 2017 RS 50th UP ZL1,26800,Cars for Sale,Chevrolet,Camaro,2017,Plate Number,Used,Sports,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11590367,CHEVROLET CAMARO 2017 LIKE NEW,28000,Cars for Sale,Chevrolet,Camaro,2017,Tax Paper,Used,Sports,Petrol,Auto,Blue,Preah Sihanouk,Krong Preah Sihanouk
11482454,Chevrolet,41500,Cars for Sale,Chevrolet,Trailblazer,2023,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Mean Chey
11422123,Chevrolet Trax,25000,Cars for Sale,Chevrolet,Trax,2021,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11634936,រថយន្តលក់ Chevrolet Trailblazer,23500,Cars for Sale,Chevrolet,Trailblazer,2017,Plate Number,Used,NaN,Diesel,Auto,Silver,Phnom Penh,Ruessei Kaev
11560788,Chevrolet Colorado,31999,Cars for Sale,Chevrolet,Colorado,2020,Plate Number,Used,Pickup,Diesel,Auto,White,Siem Reap,Krong Siem Reab
11489749,Cherolet 016  អូតូកាប់ពីតាស់   សំរាប់ បងប្អូន រក តំលៃ ល្អ,21900,Cars for Sale,Chevrolet,Colorado,2016,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Por Senchey
11356425,Chevrolet Captiva Premier 2025,39999,Cars for Sale,Chevrolet,Captiva,2025,Tax Paper,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11633200,Chevrolet Spark 012 Full Option ថ្មីសាហាវ,6500,Cars for Sale,Chevrolet,Spark,2012,Plate Number,Used,Sedan,Petrol,Auto,White,Phnom Penh,Saensokh
11576136,Chevrolet Captiva 2025,40001,Cars for Sale,Chevrolet,Captiva,2025,Tax Paper,New,SUV,Petrol,Auto,Black,Phnom Penh,Saensokh
11650531,នាងខ្ញុំចង់លក់ឡានផ្ទាល់ខ្លួន ជិះរាល់ថ្ងៃ តំលៃ20000,19800,Cars for Sale,Chevrolet,Trax,2019,Plate Number,Used,SUV,Petrol,Auto,Black,Phnom Penh,Chbar Ampov
11356555,Chevrolet Captiva premier 2025,39999,Cars for Sale,Chevrolet,Captiva,2025,Tax Paper,New,SUV,Petrol,Auto,Gray,Phnom Penh,Saensokh
11668130,"Chevrolet Colorado 2017 (V4) តម្លៃក្នុងតម្លៃពិសេស 18,xxx$",18500,Cars for Sale,Chevrolet,Colorado,2017,Plate Number,Used,NaN,NaN,Manual,Black,Phnom Penh,Chrouy Changva
11652214,Chevrolet Tracker,23700,Cars for Sale,Chevrolet,Tracker,2023,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11646989,Daewoo,4200,Cars for Sale,Daewoo,Other,2004,Plate Number,Used,Pickup,LPG,Manual,White,Kandal,Krong Ta Khmau
11448968,Daewoo,2200,Cars for Sale,Daewoo,Lanos,1992,Plate Number,Used,Other,Petrol,Manual,White,Kandal,Krong Ta Khmau
11238912,ticoលក់,1300,Cars for Sale,Daewoo,Lanos,1993,Plate Number,Used,Sedan,Petrol,Auto,White,Kandal,Kaoh Thum
11388485,ឡានលក់ Matiz 98 លក់នៅតាកែវ ( លក់បន្ទាន់ ),1080,Cars for Sale,Daewoo,Other,1998,Plate Number,Used,SUV,Petrol,Auto,White,Takeo,Samraong
11667944,ឡានលក់1650$,1650,Cars for Sale,Daihatsu,Other,1999,Plate Number,Used,Other,Petrol,Auto,Gold,Phnom Penh,Boeng Keng Kang
11647607,ចង់បានរថយន្ត សាំង/អគ្គីសនី ប្រភេទ7កៅអី កុំភ្លេចជ្រើសរើសយករថយន្ត 𝐃𝐄𝐍𝐙𝐀 𝐃𝟗 𝐃𝐌-𝐈 𝟕 កៅអី90800,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),NaN,NaN,Black,Phnom Penh,Tuol Kouk
11630955,Denza D9 DM-i,145555,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Petrol,Auto,Black,Phnom Penh,Chrouy Changva
11370871,All new MPV 2024 Denza D9 DM-I មានក្នុងស្តុកហើយ🎊,93000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Por Senchey
11519200,"ថ្មី ខ្លាញ់គោ MPV Denza D9 Full Options Flagship សាំង+អគ្គិសនី= 1,170km",106000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Chbar Ampov
11626934,BYD Denza D9 EV 620,77800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Electric,Auto,White,Phnom Penh,Por Senchey
11541364,WMC Glory 500 1.5L 2021,13900,Cars for Sale,DENZA,Other,2021,Plate Number,Used,Hatchback,Petrol,Auto,Black,Phnom Penh,Saensokh
11586904,Denza D9 DM-i 980 AWD,99800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11297742,Denza D9 2WD,78800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Electric,Auto,Black,Phnom Penh,Prampir Meakkakra
11619666,Denza D9 Half Option ( 2WD ) ធានា​រយៈ​ពេល​8ឆ្នាំ​,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Prampir Meakkakra
11577036,រថយន្ត(DENZA D9 2024) ជាមួយក្រុមហ៊ុន(LT Auto)បងប្អូនអាចអញ្ចើញមកមើលបាន❤️,112800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11601556,DENZA D9 DM-i,115800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11628060,DENZA DM-i AWD,112800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Por Senchey
11649031,New Danza D9 DMI AWD,106000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Electric,Auto,White,Phnom Penh,Chamkar Mon
11589923,DENZA D9 DM-I PIONEER 四座腾势D9,16666,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11606878,Denza D9 DM-I 2024,93000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Por Senchey
11616327,DENZA D9 DM-i 🤫អគ្គិសនី+សាំងមួយពេញ ជិះបាន 1050km 🤫,102800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Por Senchey
11656221,DENZS G9 (DMI),93000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11559950,Denza D9 DMi AWD & RWD,92300,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Phnom Penh,Boeng Keng Kang
11436927,腾势D9四座DENZA D9 DM-I 4-seat,145000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11573984,DENZA D9 DM-i AWD,116800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11333786,Denza D9,148000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11586896,Denza D9 DM-i 980 AWD,99800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11577963,DENZA D9 DM~i ឡានថ្មី​ ប្រេីបានទាំង​អគ្គិសនី​នឹងសាំង,93000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Por Senchey
11435507,DENZA D9 2024 ចូលមកទៀតហើយបងៗ,97000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Electric,Auto,Black,Phnom Penh,Tuol Kouk
11322911,មានតម្លៃសមរម្យបំផុត។MPV Denza D9 Full option,112000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11576948,Denza 2023,93000,Cars for Sale,DENZA,D9,2023,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11305972,2024 Denza D9 PIONEER 豪华版四座商务车,145000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11352251,🎊DENZA  D9 DM-I 2024  ប្រើបានទាំងសាំងនឹងអគ្គិសនី ដែលបងប្អូនទន្ទឹងរង់ចាំបានមកដល់កម្ពុជាហើយ,98000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Electric,Auto,Black,Phnom Penh,Por Senchey
11568190,📣 ភាពប្រណីតនៃរថយន្ត  ម៉ូឌែល ( DENZA D9 ឆ្នាំ 2024 ),112800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11495799,Denza D9-Dmi សាំងលាយអគ្គិសនី,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Diesel,Auto,Black,Phnom Penh,Prampir Meakkakra
11577078,រថយន្ត(DENZA D9 2024) បានចូលមកមុនគេនៅកម្ពុជាជាមួយក្រុមហ៊ុន(LT Auto)បងប្អូនអាចអញ្ចើញមកមើលបាន❤️,112800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11601557,DENZA D9,95800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11666251,Denza D9 Pioneer 2024 腾势4座创领版 双电机,146000,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Purple,NaN,Phnom Penh
11098692,Denza D9 DM-i 1050 2024现车,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11436911,腾势D9金边最低价Denza D9 DM-i 1050 2024,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Tuol Kouk
11573974,DENZA D9 DM-i AWD 980km,116800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Saensokh
11444766,DENZA D9 2024,85800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,Other,Petrol,Auto,Black,Phnom Penh,Saensokh
11574474,HUAWEI AITO M9,143800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,SUV,Electric,Auto,Black,Phnom Penh,Por Senchey
11356338,Denza D9 腾势D9,90800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Brown,Phnom Penh,Tuol Kouk
11426451,រថយន្ត​អគ្គិសនី​+សាំង,99800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,White,Phnom Penh,Por Senchey
11657596,DENZA DMi ប្រើបានតាំងសាំង នឹង អគ្គិសនី,105800,Cars for Sale,DENZA,D9,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,Black,Phnom Penh,Prampir Meakkakra
11669971,DONGFENG DFSK E5 2023 តំលៃចរចាបានទៀត,34900,Cars for Sale,DFSK,E5,2023,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Tuol Kouk
11419739,លក់បន្ទាន់ DFSK E5 2024 ពិសេសណាស់,33900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Mean Chey
11438057,DFSK Glory 500 2022,14900,Cars for Sale,DFSK,Other,2022,Plate Number,Used,SUV,Petrol,Auto,Blue,Phnom Penh,Mean Chey
11626518,DFSK 500 Crossover SUV ស៊េរីឆ្នាំ 2025,18900,Cars for Sale,DFSK,Other,2025,Tax Paper,New,SUV,Petrol,Auto,Red,Phnom Penh,Saensokh
11440670,រថយន្ត DFSK E5 ស៊េរីឆ្នាំ 2024 សុីសាំងតែ 1លីត្រជាងក្នុង 100Km,40000,Cars for Sale,DFSK,E5,2025,Tax Paper,New,SUV,Hybrid,Auto,Silver,Phnom Penh,Saensokh
11442719,លក់បន្ទាន់,34900,Cars for Sale,DFSK,E5,2023,Plate Number,Used,SUV,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11440659,រថយន្ត DFSK E5 ស៊េរីឆ្នាំ 2024 សុីសាំងតែ 1លីត្រជាងក្នុង 100Km,40000,Cars for Sale,DFSK,E5,2025,Tax Paper,New,SUV,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11421438,ស្អាតខ្លាំងណាស់ ជាពិសេសសន្សំសម្ចៃខ្លាំ,34500,Cars for Sale,DFSK,E5,2023,Plate Number,Used,NaN,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11626489,DFSK 500 Crossover SUV ស៊េរីឆ្នាំ 2025,18900,Cars for Sale,DFSK,Other,2025,Tax Paper,New,SUV,Petrol,Auto,Blue,Phnom Penh,Saensokh
11422756,DFSK E5 Hybrid Year 2024 លក់បន្ទាន់,34900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Saensokh
11541576,"DFSK E5 Hybrid 2024 34,900$",34900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11428261,រថយន្ត DFSK E5 ស៊េរីឆ្នាំ 2024 សុីសាំងតែ 1លីត្រជាងក្នុង 100Km,40000,Cars for Sale,DFSK,E5,2025,Tax Paper,New,SUV,Hybrid,Auto,Green,Phnom Penh,Saensokh
11626513,DFSK 500 Crossover SUV ស៊េរីឆ្នាំ 2025,18900,Cars for Sale,DFSK,Other,2025,Tax Paper,New,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11428317,រថយន្ត DFSK E5 ស៊េរីឆ្នាំ 2024 សុីសាំងតែ 1លីត្រជាងក្នុង 100Km,40000,Cars for Sale,DFSK,E5,2025,Tax Paper,New,SUV,Hybrid,Auto,Black,Phnom Penh,Saensokh
11440662,រថយន្ត DFSK E5 ស៊េរីឆ្នាំ 2024 សុីសាំងតែ 1លីត្រជាងក្នុង 100Km,40000,Cars for Sale,DFSK,E5,2025,Tax Paper,New,SUV,Hybrid,Auto,Green,Phnom Penh,Saensokh
11519057,DFSK E5,34900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11454562,DSFK E5 2024,34900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Saensokh
11541570,DFSK E5 Year 2024,34900,Cars for Sale,DFSK,E5,2024,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Saensokh
